iata_code,latitude_deg,longitude_deg,iso_region
WAX,32.952301,12.0155,LY-NQ
EDQ,14.235833,-88.437225,HN-LE
HOO,11.9787,107.5638,VN-CH
HRC,48.3974,70.1915,KZ-ULY
GYI,-1.67719996,29.25889969,RW-04
BTQ,-2.59583,29.7367,RW-05
KGL,-1.96863,30.1395,RW-01
RHG,-1.496873,29.631343,RW-03
KME,-2.462239981,28.90789986,RW-04
ATB,17.710344,34.057018,SD-04
EDB,18.0146,30.9595,SD-01
DOG,19.15390015,30.43009949,SD-01
RSS,11.7859,34.3367,SD-24
ELF,13.61489964,25.32460022,SD-02
DNX,12.53299999,35.06700134,SD-25
EGN,13.481882,22.467119,SD-12
HEG,9.994933,29.397718,SD-13
HSJ,34.842153,113.273983,CN-41
KSL,15.38749981,36.3288002,SD-05
GBU,14.925,35.877998,SD-06
KDX,11.13799953,29.7010994,SD-13
RBX,6.831074,29.669073,SS-LK
MWE,18.443333,31.843333,SD-01
NUD,12.735513,28.410841,SD-09
UYL,12.0535,24.9562,SD-11
NHF,15.3556,35.727798,SD-05
EBD,13.1532,30.2327,SD-09
PZU,19.43359947,37.23410034,SD-26
KRT,15.5895,32.5532,SD-03
MAK,9.55897,31.652201,SS-NU
WHF,21.802698,31.521578,SD-01
WUU,7.72583,27.975,SS-BW
ZLX,12.9437,23.5631,SD-12
ARK,-3.367789984,36.63330078,TZ-01
BKZ,-1.332,31.8212,TZ-05
DAR,-6.87811,39.202599,TZ-02
DOD,-6.17044,35.752602,TZ-03
GTC,-2.74233,31.70683,TZ-31
GTZ,-2.160833,34.225556,TZ-13
MBI,-8.919942,33.273981,TZ-14
IRI,-7.66863,35.752102,TZ-04
TKQ,-4.8862,29.6709,TZ-08
KIY,-8.91123,39.508619,TZ-12
JRO,-3.42941,37.074501,TZ-01
LDI,-9.851005,39.75911,TZ-12
LKY,-3.37631,35.818298,TZ-26
MFA,-7.917478,39.668502,TZ-19
MWN,-3.521332,33.615542,TZ-22
XMI,-10.733,38.766998,TZ-17
NPY,-6.355374,31.084116,TZ-20
QSI,-3.36333,37.3269,TZ-09
MYW,-10.336204,40.181997,TZ-17
MUZ,-1.503,33.8021,TZ-13
MWZ,-2.444489956,32.93270111,TZ-18
NCH,-10.3575,38.779202,TZ-12
JOM,-9.35,34.799999,TZ-04
PMA,-5.25726,39.811401,TZ-25
SEU,-2.45806,34.822498,TZ-13
SGX,-10.683,35.583,TZ-21
SUT,-7.948889,31.610278,TZ-20
SHY,-3.6093,33.5035,TZ-22
TBO,-5.07639,32.833302,TZ-24
TGT,-5.09236,39.071201,TZ-25
ZNZ,-6.22202,39.224899,TZ-07
RUA,3.049152,30.911714,UG-N
EBB,0.042386,32.443501,UG-C
ULU,2.805560112,32.27180099,UG-N
JIN,0.453094,33.19356,UG-E
KJJ,0.1968,32.55297,UG-C
KSE,0.183,30.1,UG-W
MBQ,-0.555278,30.5994,UG-W
KCU,1.75806,31.7367,UG-W
PAF,2.326563,31.497698,UG-W
SRT,1.727689981,33.62279892,UG-E
TRY,0.683,34.167,UG-E
HWI,58.127399,-134.755997,US-AK
HYL,55.481529,-132.646008,US-AK
HZU,30.677339,104.529397,CN-51
IBI,-5.5536,149.19,PG-WBK
IBL,-21.708,35.452801,MZ-I
ICO,11.4595,123.2506,PH-ILI
PPJ,-5.644444,106.5625,ID-JB
GXM,-1.128903,113.873075,ID-KT
ENG,-5.305621,102.189546,ID-BE
GYO,3.94548,97.35968,ID-AC
DHX,-7.750278,111.947222,ID-JI
SKJ,0.789936,108.960395,ID-KB
RUF,-3.628919,140.953689,ID-PA
BJG,0.686111,124.273611,ID-SA
AAS,-3.882495,139.310932,ID-PP
AGD,-1.3858,133.8737,ID-PB
AKQ,-4.611588,105.231968,ID-LA
ELR,-3.785922,139.384497,ID-PP
EWE,-5.496185,138.078361,ID-PS
GAV,-0.400556,129.895004,ID-PB
IUL,-3.7051,138.2002,ID-PT
KOD,-0.266669989,116.5833359,ID-KI
KRC,-2.094042,101.47025,ID-JA
LLN,-3.728968,138.710117,ID-PP
MSI,-5.583330154,114.4329987,ID-JI
NAF,2.723050117,117.1259995,ID-KU
OBD,-3.9106,136.2306,ID-PT
RKI,-2.094167,99.699167,ID-SB
TMY,-3.9256,138.4555,ID-PP
UGU,-3.739503,137.031183,ID-PT
IMA,-9.5107,150.5246,PG-MBA
IMG,-18.41,35.0045,MZ-S
PYG,27.2313,88.587196,IN-SK
AYJ,26.751283,82.155295,IN-UP
SDW,16.002552,73.529846,IN-MM
NMI,18.984597,73.065253,IN-MM
RQY,13.858024,75.618868,IN-KA
HGI,26.96683,93.638792,IN-AR
UKE,20.097778,83.183333,IN-OR
AHA,22.98753,83.19612,IN-CT
JGB,19.074301,82.036797,IN-CT
RJI,33.377899,74.315201,IN-JK
INE,-18.59,36.4489,MZ-Q
IOK,-8.401,146.277,PG-GPK
IOP,-8.3614,147.84,PG-NPP
IRU,9.299746,80.448627,LK-4
ITK,-9.201527,148.264261,PG-NPP
IVI,8.4693,-79.0016,PA-8
JIO,-8.140402,127.908758,ID-MA
JLA,60.484235,-149.722909,US-AK
JMB,-14.698193,16.070148,AO-HUI
JPN,38.874908,-77.056682,US-VA
JRA,40.755107,-74.006896,US-NY
JRB,40.700711,-74.008573,US-NY
JUH,30.7403,117.6856,CN-34
AMK,37.203201,-107.869003,US-CO
BDX,45.470462,-105.457145,US-MT
EUE,39.60419846,-116.0049973,US-NV
KPT,41.97600174,-114.6579971,US-NV
RLA,37.935699,-91.813499,US-MO
FID,41.252099,-72.032218,US-NY
HUD,42.734831,-94.245315,US-IA
TWD,48.05379868,-122.810997,US-WA
MVM,36.716444,-110.228444,US-AZ
HCC,42.291302,-73.710297,US-NY
AHD,34.14699936,-97.12270355,US-OK
GCW,35.985787,-113.817072,US-AZ
CKE,38.99060059,-122.901001,US-CA
ROF,41.73040009,-122.5459976,US-CA
CNE,38.429739,-105.108562,US-CO
RSX,44.991699,-73.363073,US-NY
COP,42.629552,-74.890445,US-NY
CIL,64.89790344,-163.7030029,US-AK
NWH,43.3881,-72.189301,US-NH
IRB,30.90570068,-101.8919983,US-TX
ODM,39.580819,-79.33573,US-MD
GNF,39.943902,-120.945,US-CA
CHZ,42.57944,-121.879063,US-OR
LTW,38.315399,-76.550102,US-MD
USC,34.687046,-81.64105,US-SC
AHF,40.341576,-99.907839,US-NE
PCT,40.39920044,-74.6588974,US-NJ
CTO,40.9151,-72.791901,US-NY
NRI,36.57759857,-94.86190033,US-OK
GTP,42.510101,-123.388,US-OR
NLE,41.83589935,-86.22519684,US-MI
GCD,47.92200089,-119.0830002,US-WA
VLE,35.65060043,-112.1480026,US-AZ
FPY,30.0693,-83.580597,US-FL
NTJ,39.32910156,-111.6149979,US-UT
SBO,39.02909851,-111.8379974,US-UT
JVI,40.5243988,-74.5983963,US-NJ
UCE,30.46629906,-92.42379761,US-LA
GOL,42.41339874,-124.4240036,US-OR
KKT,40.758733,-87.429457,US-IN
PRW,45.538313,-90.275978,US-WI
EGP,28.859766,-100.516682,US-TX
BLD,35.947161,-114.858799,US-NV
MFH,36.833105,-114.055928,US-NV
ECA,44.312801,-83.422302,US-MI
FMU,43.98279953,-124.1110001,US-OR
OTS,48.498513,-122.662513,US-WA
ROL,40.278301,-110.051003,US-UT
CTK,43.308842,-96.571225,US-SD
WPO,38.831412,-107.645763,US-CO
ATE,34.19260025,-95.64990234,US-OK
ASQ,39.467708,-117.197576,US-NV
AAF,29.727501,-85.027496,US-FL
ABE,40.651773,-75.442797,US-PA
ABI,32.41130066,-99.68190002,US-TX
ABQ,35.039976,-106.608925,US-NM
ABR,45.44910049,-98.42179871,US-SD
ABY,31.532946,-84.196215,US-GA
ACB,44.988602,-85.198402,US-MI
ACK,41.25310135,-70.06020355,US-MA
ACT,31.61129951,-97.23049927,US-TX
ACV,40.978101,-124.109,US-CA
ACY,39.45759964,-74.57720184,US-NJ
ADG,41.866205,-84.077983,US-MI
ADT,34.805214,-96.671988,US-OK
ADM,34.30301,-97.0196342,US-OK
ADS,32.96860123,-96.83640289,US-TX
ADW,38.810799,-76.866997,US-MD
KAE,56.973,-133.945999,US-AK
AEL,43.68149948,-93.36720276,US-MN
AEX,31.3274,-92.549797,US-LA
KAF,-6.2655,155.3052,PG-NSB
AFF,38.972497,-104.821125,US-CO
WSG,40.136501,-80.290199,US-PA
AFN,42.805099,-72.002998,US-NH
AFO,42.71120071,-110.9420013,US-WY
AFW,32.99044,-97.31947,US-TX
AGC,40.354401,-79.930199,US-PA
AGO,33.228001,-93.217002,US-AR
AGS,33.3699,-81.9645,US-GA
AHC,40.26620102,-120.1529999,US-CA
AHH,45.28110123,-92.37539673,US-WI
AHN,33.948842,-83.325634,US-GA
AIA,42.052543,-102.803965,US-NE
AID,40.10860062,-85.61299896,US-IN
AIK,33.649399,-81.684998,US-SC
AIO,41.40729904,-95.04689789,US-IA
AIV,33.106499,-88.1978,US-AL
AIZ,38.09600067,-92.54949951,US-MO
KAK,-6.2452,143.5516,PG-SHM
AKO,40.17559814,-103.2220001,US-CO
AKC,41.037355,-81.46784,US-OH
ALB,42.74829865,-73.80169678,US-NY
ALI,27.7409,-98.026901,US-TX
ALM,32.837818,-105.993149,US-NM
ALN,38.89030075,-90.04599762,US-IL
ALO,42.55709839,-92.40029907,US-IA
ALS,37.434898,-105.866997,US-CO
ALW,46.09489822,-118.288002,US-WA
ALX,32.91469955,-85.96299744,US-AL
AMA,35.219398,-101.706001,US-TX
AMN,43.32210159,-84.68800354,US-MI
AMW,41.992001,-93.621803,US-IA
ANB,33.5882,-85.8581,US-AL
AND,34.49459839,-82.70939636,US-SC
SLT,38.5383,-106.049004,US-CO
ANP,38.942902,-76.568398,US-MD
ANQ,41.639702,-85.083504,US-IN
ANW,42.579201,-99.992995,US-NE
ANY,37.158501,-98.079597,US-KS
AOH,40.706902,-84.026703,US-OH
AOO,40.296398,-78.32,US-PA
APA,39.57009888,-104.848999,US-CO
APC,38.2132,-122.280998,US-CA
APF,26.15259933,-81.77529907,US-FL
APG,39.466202,-76.1688,US-MD
APH,38.068631,-77.319318,US-VA
APN,45.0780983,-83.56030273,US-MI
APT,35.060699,-85.585297,US-TN
APV,34.57529831,-117.185997,US-CA
ARA,30.0378,-91.883904,US-LA
ARB,42.22299957,-83.74559784,US-MI
ARG,36.124667,-90.925111,US-AR
WHT,29.254299,-96.154404,US-TX
AUZ,41.77190018,-88.47570038,US-IL
ART,43.991901,-76.021698,US-NY
ARV,45.927898,-89.730904,US-WI
BFT,32.412201,-80.634399,US-SC
ASE,39.223202,-106.869003,US-CO
SPZ,36.17639923,-94.11930084,US-AR
ASH,42.7817,-71.514801,US-NH
ASL,32.52050018,-94.30780029,US-TX
ASN,33.56990051,-86.05090332,US-AL
AST,46.15800095,-123.8789978,US-OR
ASX,46.54850006,-90.91899872,US-WI
ASY,46.02389908,-99.3526001,US-ND
ATL,33.6367,-84.428101,US-GA
ATS,32.85250092,-104.4680023,US-NM
ATW,44.258099,-88.519096,US-WI
ATY,44.91400146,-97.15470123,US-SD
AUG,44.3205986,-69.79730225,US-ME
AUM,43.66500092,-92.93340302,US-MN
AUN,38.95479965,-121.0820007,US-CA
AUO,32.615101,-85.433998,US-AL
AUS,30.197535,-97.662015,US-TX
AUW,44.92620087,-89.62660217,US-WI
AVL,35.436199,-82.541801,US-NC
AVO,27.59119987,-81.52780151,US-FL
AVP,41.33850098,-75.7233963,US-PA
AVW,32.409065,-111.216199,US-AZ
AVX,33.4049,-118.416,US-CA
AWM,35.13510132,-90.23439789,US-AR
AXG,43.078104,-94.271836,US-IA
AXN,45.866299,-95.394699,US-MN
AXS,34.697952,-99.3385,US-OK
AXV,40.49340057,-84.29889679,US-OH
AXX,36.422001,-105.290001,US-NM
AYS,31.24909973,-82.39550018,US-GA
TUH,35.392601,-86.0858,US-TN
AZO,42.23490143,-85.55210114,US-MI
BAB,39.136101,-121.436996,US-CA
BAD,32.501801,-93.662697,US-LA
BAF,42.157799,-72.715599,US-MA
CLU,39.262386,-85.895576,US-IN
BAM,40.59899902,-116.8740005,US-NV
BBB,45.331902,-95.650597,US-MN
BBD,31.178931,-99.324732,US-TX
BKG,36.532082,-93.200544,US-MO
BTN,34.6217,-79.734398,US-SC
BBW,41.43650055,-99.64219666,US-NE
BCB,37.20759964,-80.40779877,US-VA
BCE,37.70640183,-112.1449966,US-UT
BCT,26.3785,-80.107697,US-FL
BDE,48.72840118,-94.61219788,US-MN
BDG,37.58330154,-109.4830017,US-UT
ILL,45.117552,-95.132259,US-MN
BDL,41.93851,-72.688066,US-CT
BDR,41.163502,-73.126198,US-CT
WBU,40.039101,-105.226025,US-CO
KBE,55.92910004,-131.5720062,US-AK
BEC,37.69449997,-97.21499634,US-KS
BED,42.470001,-71.289001,US-MA
BEH,42.12860107,-86.42849731,US-MI
BFD,41.80310059,-78.64009857,US-PA
BFF,41.87400055,-103.5960007,US-NE
BFI,47.529999,-122.302002,US-WA
BFL,35.433601,-119.056999,US-CA
BFM,30.62680054,-88.06809998,US-AL
BFR,38.84000015,-86.44539642,US-IN
BGD,35.70090103,-101.3939972,US-TX
BGE,30.9715004,-84.63739777,US-GA
BGM,42.20869827,-75.97979736,US-NY
BGR,44.8074,-68.828102,US-ME
KBH,-3.847,32.6865,TZ-22
BHB,44.45000076,-68.3615036,US-ME
BHM,33.562901,-86.753502,US-AL
BID,41.168446,-71.578631,US-RI
BIE,40.3013,-96.754097,US-NE
BIF,31.84950066,-106.3799973,US-TX
BIH,37.3731,-118.363998,US-CA
BIL,45.807701,-108.542999,US-MT
BIS,46.77270126,-100.7460022,US-ND
BIX,30.41040039,-88.92440033,US-MS
BJC,39.908798,-105.116997,US-CO
BJI,47.50939941,-94.93370056,US-MN
BJJ,40.87480164,-81.88829803,US-OH
BKD,32.71900177,-98.89099884,US-TX
BKE,44.83729935,-117.8089981,US-OR
BFK,39.701698,-104.751999,US-CO
BKL,41.51750183,-81.6832962,US-OH
BKT,37.07419968,-77.95749664,US-VA
BKW,37.7873,-81.124199,US-WV
BKX,44.304798,-96.816902,US-SD
BLF,37.295799,-81.207703,US-WV
BLH,33.61920166,-114.7170029,US-CA
BLI,48.7928009,-122.538002,US-WA
BLM,40.18690109,-74.12490082,US-NJ
BLU,39.27500153,-120.7099991,US-CA
BLV,38.5452,-89.835197,US-IL
BMC,41.552399,-112.061996,US-UT
BMG,39.14599991,-86.61669922,US-IN
BMI,40.4771,-88.915901,US-IL
BML,44.57540131,-71.17590332,US-NH
BMT,30.070635,-94.215746,US-TX
BNA,36.1245,-86.6782,US-TN
BNG,33.922548,-116.850672,US-CA
BNL,33.25780106,-81.38829803,US-SC
BNO,43.590463,-118.955154,US-OR
BNW,42.049599,-93.847603,US-IA
BOI,43.5644,-116.223,US-ID
BOK,42.0746,-124.290001,US-OR
BOS,42.36197,-71.0079,US-MA
BOW,27.943399,-81.783401,US-FL
HCA,32.212601,-101.522003,US-TX
BPI,42.58509827,-110.1110001,US-WY
WMH,36.3689003,-92.47049713,US-AR
BPT,29.9508,-94.020699,US-TX
BQK,31.258801,-81.466499,US-GA
BRD,46.402861,-94.129727,US-MN
BRL,40.78319931,-91.12550354,US-IA
BRO,25.90679932,-97.42590332,US-TX
BRY,37.81430054,-85.49960327,US-KY
KBT,8.90056,170.843994,MH-MAL
BTF,40.86940002,-111.927002,US-UT
BTL,42.307301,-85.251503,US-MI
BTM,45.95479965,-112.4970016,US-MT
TTO,45.81520081,-97.74310303,US-SD
BTP,40.776901,-79.949699,US-PA
BTR,30.533199,-91.149597,US-LA
BTV,44.471901,-73.153297,US-VT
BTY,36.86109924,-116.7870026,US-NV
BUB,41.77669907,-99.14969635,US-NE
BUF,42.940498,-78.732201,US-NY
BUM,38.28979874,-94.34010315,US-MO
BUR,34.197703,-118.356378,US-CA
BFP,40.772499,-80.391403,US-PA
BVO,36.762501,-96.0112,US-OK
MVW,48.470901,-122.420998,US-WA
BVX,35.7262,-91.647301,US-AR
BVY,42.584202,-70.916496,US-MA
BWC,32.99290085,-115.5169983,US-CA
BWD,31.79360008,-98.95649719,US-TX
BWG,36.96450043,-86.41970062,US-KY
BWI,39.1754,-76.668297,US-MD
WAH,46.24409866,-96.60739899,US-ND
BWM,46.165519,-103.30075,US-ND
BXA,30.81369972,-89.86499786,US-LA
BXK,33.422397,-112.686317,US-AZ
NHZ,43.89220047,-69.93859863,US-ME
BYG,44.3811,-106.722,US-WY
BYH,35.96429825,-89.94400024,US-AR
BYI,42.54259872,-113.7720032,US-ID
BYS,35.2804985,-116.6299973,US-CA
BBC,28.973301,-95.863503,US-TX
BZN,45.7775,-111.153,US-MT
XES,42.614899,-88.389603,US-WI
PLY,41.365101,-86.300499,US-IN
CLG,36.163101,-120.293999,US-CA
CAD,44.275749,-85.421534,US-MI
CAE,33.938801,-81.119499,US-SC
CIG,40.49520111,-107.5220032,US-CO
CAK,40.91609955,-81.44219971,US-OH
CAO,36.44620132,-103.1669998,US-NM
CAR,46.871498,-68.017899,US-ME
CBE,39.615398,-78.760902,US-WV
CBF,41.25920105,-95.76059723,US-IA
CBK,39.42750168,-101.0469971,US-KS
CBM,33.643799,-88.443802,US-MS
KCC,56.012586,-132.835093,US-AK
CCB,34.111599,-117.688004,US-CA
CCR,37.9897,-122.056999,US-CA
CCY,43.07260132,-92.6108017,US-IA
LLX,44.56909943,-72.01799774,US-VT
CDC,37.70100021,-113.098999,US-UT
CDH,33.62279892,-92.76339722,US-AR
CDK,29.134095,-83.050783,US-FL
CDN,34.28359985,-80.56490326,US-SC
CDR,42.837601,-103.095001,US-NE
CDS,34.43379974,-100.288002,US-TX
CDW,40.87519836,-74.28140259,US-NJ
CEA,37.64860153,-97.25060272,US-KS
CEC,41.778929,-124.236403,US-CA
CEF,42.194,-72.534798,US-MA
CEU,34.6719017,-82.8864975,US-SC
CEV,39.69850159,-85.12969971,US-IN
CEW,30.77879906,-86.52210236,US-FL
CEY,36.6646,-88.372803,US-KY
CEZ,37.303001,-108.627998,US-CO
CFD,30.71570015,-96.33139801,US-TX
TZC,43.458801,-83.445503,US-MI
CFT,32.957039,-109.211397,US-AZ
CFV,37.09400177,-95.57189941,US-KS
CGE,38.53929901,-76.03040314,US-MD
CGF,41.56510162,-81.48639679,US-OH
CGI,37.2253,-89.570801,US-MO
CGS,38.98059845,-76.92230225,US-MD
CGZ,32.954899,-111.766998,US-AZ
CHA,35.035301,-85.203796,US-TN
CHK,35.09740067,-97.96769714,US-OK
CHO,38.1385994,-78.45290375,US-VA
CHS,32.898602,-80.040497,US-SC
CIC,39.795595,-121.857716,US-CA
CID,41.884701,-91.7108,US-IA
CIN,42.0461998,-94.78900146,US-IA
CIR,37.064499,-89.219597,US-IL
CIU,46.247707,-84.471379,US-MI
CKA,36.734348,-98.123531,US-OK
CKB,39.2966,-80.228104,US-WV
GRM,47.8382988,-90.38289642,US-MN
CKM,34.29970169,-90.51229858,US-MS
CKN,47.84170151,-96.62159729,US-MN
CKV,36.62189865,-87.41500092,US-TN
KCL,56.310776,-158.534818,US-AK
CLE,41.411701,-81.8498,US-OH
CLI,44.61380005,-88.73130035,US-WI
CLK,35.5383,-98.932701,US-OK
CLL,30.5886,-96.3638,US-TX
CLM,48.120201,-123.5,US-WA
CLR,33.13150024,-115.5210037,US-CA
CLS,46.676998,-122.983002,US-WA
CLT,35.2140007,-80.94309998,US-NC
CLW,27.97669983,-82.75869751,US-FL
CMH,39.998001,-82.891899,US-OH
CMI,40.039819,-88.276249,US-IL
CMX,47.16839981,-88.4890976,US-MI
CMY,43.958009,-90.737886,US-WI
KCN,53.402899,-167.520272,US-AK
CNH,43.37039948,-72.36869812,US-NH
CNK,39.54930115,-97.65229797,US-KS
CNM,32.33750153,-104.2630005,US-NM
CNO,33.97470093,-117.637001,US-CA
CNU,37.668173,-95.486727,US-KS
CNW,31.641129,-97.073335,US-TX
CNY,38.755001,-109.754997,US-UT
COD,44.520199,-109.024002,US-WY
COE,47.7743,-116.82,US-ID
COF,28.2349,-80.6101,US-FL
COI,28.34160042,-80.6855011,US-FL
COM,31.84110069,-99.4036026,US-TX
CON,43.20270157,-71.50229645,US-NH
COS,38.805801,-104.700996,US-CO
COT,28.45669937,-99.22029877,US-TX
COU,38.8181,-92.219597,US-MO
CPM,33.88999939,-118.2440033,US-CA
CPR,42.908001,-106.463997,US-WY
CPS,38.5707016,-90.15619659,US-IL
HCW,34.712898,-79.957001,US-SC
KCR,63.56769943,-155.9889984,US-AK
CRE,33.81169891,-78.72389984,US-SC
CRG,30.3362999,-81.51439667,US-FL
CRP,27.770399,-97.501198,US-TX
CLD,33.1283,-117.279999,US-CA
CRS,32.02809906,-96.40059662,US-TX
CRT,33.17829895,-91.88020325,US-AR
CRW,38.3731,-81.593201,US-WV
CRX,34.91500092,-88.60350037,US-MS
CSG,32.5163002,-84.93890381,US-GA
CSM,35.33980179,-99.20050049,US-OK
CSQ,41.02140045,-94.36329651,US-IA
CSV,35.95131,-85.08499,US-TN
CTB,48.608657,-112.378183,US-MT
CTY,29.63549995,-83.10479736,US-FL
CTZ,34.9756012,-78.36460114,US-NC
CUB,33.97050095,-80.99520111,US-SC
CUH,35.950496,-96.772371,US-OK
CVG,39.048801,-84.667801,US-KY
HLI,36.8932991,-121.4100037,US-CA
CKK,36.26490021,-91.56259918,US-AR
CVN,34.426594,-103.078794,US-NM
CVO,44.49720001,-123.2900009,US-OR
CVS,34.382801,-103.321999,US-NM
CWA,44.777448,-89.670238,US-WI
KIP,33.85779953,-98.49040222,US-TX
CWF,30.2106,-93.143204,US-LA
CWI,41.83110046,-90.32910156,US-IA
CXL,32.66949844,-115.5130005,US-CA
CXO,30.351801,-95.414497,US-TX
CSN,39.1922,-119.734001,US-NV
HAR,40.21709824,-76.85150146,US-PA
CYS,41.155701,-104.811997,US-WY
CZK,45.676599,-121.878879,US-OR
CZT,28.52219963,-99.82360077,US-TX
VEX,48.38050079,-102.8980026,US-ND
DAA,38.71500015,-77.18099976,US-VA
DAB,29.179899,-81.058098,US-FL
DAG,34.85369873,-116.7870026,US-CA
DAL,32.847099,-96.851799,US-TX
DAN,36.572899,-79.336098,US-VA
DAY,39.902401,-84.219398,US-OH
DBN,32.5644,-82.985298,US-GA
DBQ,42.402,-90.709503,US-IA
DCA,38.8521,-77.037697,US-DC
DCU,34.65269852,-86.94539642,US-AL
DDC,37.76340103,-99.96559906,US-KS
DEC,39.83459854,-88.86569977,US-IL
DEH,43.275501,-91.739403,US-IA
DEN,39.86169815,-104.6729965,US-CO
DET,42.40919876,-83.00990295,US-MI
DFI,41.33750153,-84.42880249,US-OH
DFW,32.896801,-97.038002,US-TX
DGL,31.34259987,-109.5059967,US-AZ
DGW,42.79719925,-105.3860016,US-WY
DHN,31.32130051,-85.44960022,US-AL
DHT,36.02259827,-102.5469971,US-TX
DIK,46.797533,-102.801905,US-ND
DKK,42.49247,-79.273102,US-NY
DLL,34.44910049,-79.36859894,US-SC
DLF,29.359501,-100.778002,US-TX
DLH,46.842098,-92.193604,US-MN
DLN,45.25540161,-112.5530014,US-MT
DLS,45.620979,-121.170777,US-OR
DMA,32.16650009,-110.8830032,US-AZ
DMN,32.26229858,-107.7210007,US-NM
DMO,38.70740128,-93.17590332,US-MO
DNL,33.46649933,-82.03939819,US-GA
DNN,34.72290039,-84.87020111,US-GA
DNS,41.9864006,-95.38069916,US-IA
DNV,40.199124,-87.59663,US-IL
DOV,39.129501,-75.466003,US-DE
DPA,41.90779877,-88.24859619,US-IL
DPG,40.197396,-112.935094,US-UT
DRA,36.6194,-116.032997,US-NV
DRI,30.831699,-93.339897,US-LA
DRE,46.00930023,-83.74389648,US-MI
DRO,37.151501,-107.753998,US-CO
DRT,29.37420082,-100.927002,US-TX
KDS,-24.3388,139.2785,AU-QLD
DSM,41.534,-93.663101,US-IA
DSV,42.570545,-77.713273,US-NY
DTA,39.38059998,-112.5080032,US-UT
DTL,46.824301,-95.883322,US-MN
DTN,32.54019928,-93.74500275,US-LA
DSI,30.400101,-86.471497,US-FL
DTW,42.21377,-83.353786,US-MI
DUA,33.939675,-96.395072,US-OK
DUC,34.47090149,-97.9598999,US-OK
DUG,31.46899986,-109.6039963,US-AZ
DUJ,41.17829895,-78.8986969,US-PA
DVL,48.115454,-98.908796,US-ND
DVN,41.610432,-90.589693,US-IA
NOT,38.14360046,-122.5559998,US-CA
NSL,43.986801,-95.7826,US-MN
DVT,33.68830109,-112.0830002,US-AZ
KDW,7.2415,80.7834,LK-2
DWH,30.0618,-95.55280304,US-TX
DXR,41.371656,-73.482227,US-CT
DYL,40.33300018,-75.12229919,US-PA
DYS,32.420799,-99.854599,US-TX
KDZ,7.3251,80.6422,LK-2
LBN,0.603167,36.013,KE-700
VPG,-3.806666667,39.79738889,KE-300
KTJ,-1.263497,35.027533,KE-700
OSJ,-1.378382,35.378453,KE-700
OLG,-1.324213,35.246106,KE-700
HKR,-1.14542,35.124922,KE-700
ANA,-1.27156,34.955513,KE-700
MDR,-1.298636,35.063885,KE-700
OLX,-1.408586,35.110689,KE-700
KRV,0.319638,35.66256,KE-700
KIU,-1.743829012,41.48434448,KE-300
LBK,0.348333,40.881699,KE-500
LKU,3.416256,35.885468,KE-700
MIF,31.58250046,-102.9089966,US-TX
CCG,31.4151001,-102.362999,US-TX
ESO,36.026133,-106.045443,US-NM
WTR,33.810175,-109.986555,US-AZ
ALE,30.384199,-103.683998,US-TX
BGT,34.592796,-113.171993,US-AZ
EAN,42.0555,-104.929001,US-WY
EAR,40.727001,-99.006798,US-NE
EAT,47.398899,-120.207001,US-WA
EAU,44.86579895,-91.48429871,US-WI
KEB,59.3521,-151.925003,US-AK
EBS,42.436848,-93.869905,US-IA
ECG,36.260601,-76.174599,US-NC
ECP,30.357106,-85.795414,US-FL
ECS,43.88379,-104.314156,US-WY
EDE,36.02769852,-76.56710052,US-NC
ETS,31.29969978,-85.89990234,US-AL
EDW,34.910781,-117.886391,US-CA
EED,34.7663002,-114.6230011,US-CA
EEN,42.898399,-72.270798,US-NH
EFD,29.6072998,-95.15879822,US-TX
EFK,44.888802,-72.229202,US-VT
EFW,42.009866,-94.341717,US-IA
EGE,39.64260101,-106.9179993,US-CO
EGI,30.65040016,-86.52290344,US-FL
EGV,45.93230057,-89.26830292,US-WI
KEK,59.3568,-157.470993,US-AK
EKA,40.803398,-124.112999,US-CA
EKI,41.7193985,-86.00319672,US-IN
EKN,38.889759,-79.857651,US-WV
EKO,40.82490158,-115.7919998,US-NV
EKX,37.686001,-85.925003,US-KY
ELA,29.60059929,-96.32189941,US-TX
ELD,33.221001,-92.813301,US-AR
ELK,35.43080139,-99.39430237,US-OK
ELM,42.15990067,-76.89160156,US-NY
ELN,47.03300095,-120.5309982,US-WA
LYU,47.82450104,-91.83070374,US-MN
ELP,31.807199,-106.377998,US-TX
ELY,39.29970169,-114.8420029,US-NV
ELZ,42.109501,-77.989998,US-NY
EMM,41.82410049,-110.5569992,US-WY
EMP,38.33209991,-96.19120026,US-KS
EMT,34.086102,-118.035004,US-CA
END,36.339199,-97.916496,US-OK
ENL,38.515099,-89.091103,US-IL
ENV,40.71870041,-114.0309982,US-UT
ENW,42.59569931,-87.92780304,US-WI
EOK,40.4598999,-91.42849731,US-IA
EOS,36.810799,-94.391701,US-MO
EPH,47.307598,-119.515999,US-WA
EDK,37.77410126,-96.81759644,US-KS
ERI,42.083127,-80.173867,US-PA
ERR,44.7925,-71.1642,US-NH
ERV,29.9767,-99.085701,US-TX
ESC,45.723199,-87.088623,US-MI
ESF,31.394266,-92.294082,US-LA
ESN,38.804199,-76.069,US-MD
EST,43.407398,-94.746399,US-IA
ESW,47.25419998,-121.185997,US-WA
